#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.89;1;None/0,ParkPod/0,RepositionPod/0,Insert/7,Extract/13,Rest/0
119.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
179.99;0;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
239.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
299.89;1;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
359.91;1;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
419.94;1;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
479.81;0;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
539.7;0;None/0,ParkPod/2,RepositionPod/0,Insert/5,Extract/13,Rest/0
599.94;0;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
