#TimeStamp;Bot;Pod;OutputStation
41.92;4;482;4
42.12;24;361;9
43.66;10;844;8
52.09;4;482;4
53.68;10;844;8
55.93;13;854;11
57.57;39;35;2
68.92;9;696;11
71.41;23;665;9
74.43;36;1012;10
78.96;9;696;11
80.23;40;628;1
80.54;27;874;0
81.51;23;665;9
82.47;17;471;3
89;0;583;10
91.49;23;665;9
92.38;17;471;3
93.53;26;935;8
97.15;16;150;6
98.88;32;536;5
98.97;0;583;10
99.31;30;928;0
101.56;23;665;9
102.42;34;174;3
103.64;26;935;8
106.58;6;1092;11
108.93;32;536;5
108.93;0;583;10
109.4;28;708;2
111.43;23;665;9
113.65;26;935;8
115.93;41;766;6
118.96;22;931;5
118.96;0;583;10
121.57;23;665;9
123.46;26;935;8
124;29;820;7
127.4;21;605;0
129.03;22;931;5
129.07;14;324;10
131.54;23;665;9
133.66;26;935;8
134.28;5;891;6
135.1;43;668;4
137.42;21;605;0
139.04;22;931;5
139.16;14;324;10
141.19;2;568;7
141.6;23;665;9
144.53;5;891;6
145.12;43;668;4
149.09;37;611;5
149.09;14;324;10
150.08;8;298;1
150.94;2;568;7
151.37;23;665;9
154.38;5;891;6
155.12;43;668;4
158.98;14;324;10
159.2;37;611;5
160.04;8;298;1
160.88;2;568;7
164.47;5;891;6
165.17;43;668;4
169.23;37;611;5
170.17;8;298;1
174.64;5;891;6
175.11;43;668;4
179.31;37;611;5
180.17;8;298;1
184.67;5;891;6
185;11;1080;4
189.38;37;611;5
190.19;8;298;1
194.68;5;891;6
199.39;37;611;5
200.22;8;298;1
204.05;10;1025;8
204.05;24;322;9
204.72;5;891;6
205.55;4;628;4
209.31;37;611;5
210.28;40;291;1
214.08;10;1025;8
214.54;5;891;6
215.46;4;628;4
216.22;39;233;2
218.49;36;1108;10
218.8;29;766;7
219.32;37;611;5
220.03;40;291;1
224.13;10;1025;8
225.5;4;628;4
225.97;39;233;2
227.22;41;57;6
229.03;29;766;7
229.08;13;867;11
229.42;37;611;5
230.29;40;291;1
230.33;21;150;0
234.17;10;1025;8
235.43;4;628;4
237.25;41;57;6
238.35;0;854;10
239.08;29;766;7
239.12;13;867;11
239.33;37;611;5
240.12;28;724;2
240.3;40;291;1
243.87;10;1025;8
247.22;41;57;6
248.32;0;854;10
249;29;766;7
249.22;13;867;11
249.45;37;611;5
250.1;28;724;2
250.3;40;291;1
257.3;41;57;6
259.09;29;766;7
259.23;13;867;11
260.32;40;291;1
260.37;27;932;0
262.18;26;1154;8
267.32;41;57;6
269.02;29;766;7
269.26;9;1129;11
270.38;27;932;0
272.21;26;1154;8
274.05;32;361;5
274.82;17;353;3
277.34;41;57;6
279.1;29;766;7
279.33;9;1129;11
280.44;27;932;0
282.22;26;1154;8
282.27;14;935;10
283.81;32;361;5
284.14;23;42;9
284.85;17;353;3
286.84;43;582;4
287.38;16;326;6
289.28;9;1129;11
289.68;2;568;7
290.43;27;932;0
292.11;26;1154;8
292.43;14;935;10
294.15;23;42;9
295.09;34;562;3
296.77;22;583;5
296.89;43;582;4
297.45;16;326;6
299.39;9;1129;11
300.43;27;932;0
302.21;26;1154;8
302.27;14;935;10
304.16;23;42;9
306.78;22;583;5
307.05;43;582;4
307.45;16;326;6
309.59;9;1129;11
310.48;30;397;0
312.33;14;935;10
314.09;23;42;9
316.91;22;583;5
317.11;43;582;4
317.65;16;326;6
319.72;9;1129;11
320.5;30;397;0
322.26;14;935;10
326.96;22;583;5
327.14;43;582;4
327.56;16;326;6
329.84;9;1129;11
