#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;1;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/3,Rest/7
119.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
179.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/3,Rest/9
239.96;1;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/3,Rest/8
299.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/2,Rest/9
360;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/9
420;0;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
480;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/3,Rest/11
540;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
600;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
659.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
719.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
779.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
839.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
899.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
959.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/3,Rest/11
1019.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1079.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1139.96;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/3,Rest/10
1199.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1259.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/4,Rest/7
1319.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1379.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1439.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
1499.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1559.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1619.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
1679.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1739.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1799.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
1859.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/3,Rest/11
1919.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
1979.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
2039.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
2099.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
2159.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/5,Extract/4,Rest/6
2219.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/4,Rest/6
2279.96;1;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/4,Rest/7
2340;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
2400;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
2460;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
2520;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/4,Rest/8
2580;1;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/3,Rest/9
2640;2;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/3,Rest/9
2700;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
2760;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
2820;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
2880;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
2940;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
3000;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
3060;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
3120;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/3,Rest/11
3180;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
3240;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
3300;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
3360;1;None/0,ParkPod/0,RepositionPod/0,Insert/5,Extract/4,Rest/6
3420;3;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/4,Rest/6
3480;1;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/3,Rest/9
3540;1;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/3,Rest/8
3600;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
3660;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
3720;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/3,Rest/12
3780;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
3840;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/3,Rest/12
3900;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
3960;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/3,Rest/11
4020;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
4080;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
4140;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
