time_sec;type;bot_id;from_node;stop_node;to_node;x;y;tier;energy_kJ;decel_kJ;accel_kJ;queue_terminal_node;destination_node;loaded
7.51564934696841;whca_planned_wait;33;569;577;592;26.5;10.5;0;0.0646875;0.00698625;0.05770125;-1;940;false
25.815;whca_planned_wait;27;2260;1428;1300;45.5;23.5;0;0.05827625;0.00698625;0.05129;-1;1300;false
36.2968542494924;whca_planned_wait;20;2833;2830;2822;39.5;45.5;0;0.0646875;0.00698625;0.05770125;-1;2822;false
37.1872222222222;whca_planned_wait;40;847;849;861;42.5;14.5;0;0.353868073683136;0.0343839423821671;0.319484131300969;-1;28;true
48.6872222222222;whca_planned_wait;40;849;861;2955;54.5;14.5;0;0.358166066480907;0.0386819351799379;0.319484131300969;-1;28;true
49.2032395419205;whca_planned_wait;12;842;844;865;37.5;14.5;0;0.145383870195848;0.0141263679542525;0.131257502241596;-1;284;true
53.1038888888889;queue_manager_creep;13;179;180;188;0.5;42.5;0;0.244503610835924;0.0139568657348202;0.230546745101104;188;188;true
54.7538888888889;queue_manager_creep;39;35;36;44;81.5;25.5;0;0.306131065454002;0.0174747119815181;0.288656353472484;44;44;true
63.4844444444444;whca_planned_wait;29;2212;2206;2179;55.5;35.5;0;0.368816540578499;0.0398321863824778;0.328984354196021;-1;124;true
64.8705555555556;whca_planned_wait;27;2978;2958;2946;76.5;15.5;0;0.37075155325202;0.0400411677512182;0.330710385500802;-1;12;true
66.2622222222222;queue_manager_creep;9;3106;187;188;0.5;43.5;0;0.174197595821772;0.0372951680922384;0.136902427729534;188;188;true
67.365;queue_manager_creep;23;1790;147;156;0.5;29.5;0;0.357763677079091;0.0386384771245419;0.31912519995455;156;156;true
72.1955555555556;whca_planned_wait;12;865;545;3384;58.5;9.5;0;0.14714966619013;0.015892163948534;0.131257502241596;-1;284;true
72.3295382358573;queue_manager_creep;36;163;171;172;0.5;37.5;0;0.183231062138113;0.0357201348572495;0.147510927280864;172;172;true
73.2344444444445;queue_manager_creep;1;3500;234;235;34.5;1.5;0;0.0665508389717304;0.014248329400996;0.0523025095707344;236;236;true
86.1504617641427;queue_manager_creep;0;163;164;172;0.5;36.5;0;0.309544690868473;0.0176695700918578;0.291875120776615;172;172;true
89.8261111111111;whca_planned_wait;43;924;988;2396;53.5;16.5;0;0.293725192479584;0.014998733233;0.278726459246584;-1;76;true
90.1872222222222;whca_planned_wait;40;28;2965;1052;75.5;17.5;0;0.356993814544778;0.0385553319708361;0.318438482573942;-1;2459;true
90.9733333333333;queue_manager_creep;12;3390;282;283;64.5;1.5;0;0.0742288316114655;0.015892163948534;0.0583366676629314;284;284;true
91.79;whca_planned_wait;28;864;459;2955;73.5;14.5;0;0.372404892212347;0.0402197283589335;0.332185163853413;-1;44;true
96.2905555555556;queue_manager_creep;34;475;58;59;80.5;30.5;0;0.149348259407443;0.0319750017938403;0.117373257613603;60;60;true
96.6955555555556;queue_manager_creep;30;2945;11;12;81.5;12.5;0;0.174073864170058;0.0372686775271578;0.1368051866429;12;12;true
98.3350000000001;queue_manager_creep;34;58;59;60;81.5;30.5;0;0.131584369521977;0.0142111119083735;0.117373257613603;60;60;true
99.4233333333334;queue_manager_creep;20;3510;250;251;44.5;1.5;0;0.0707345402645626;0.0151440469465099;0.0555904933180527;252;252;true
102.184444444445;queue_manager_creep;6;3106;186;187;1.5;43.5;0;0.163028411816457;0.0349038802391182;0.128124531577339;188;188;true
