#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/20,1/13,2/12,3/20,4/15,5/10,6/12,7/11,8/16,9/10,10/14,11/16;0/0,1/0,2/0,3/0,4/0,5/0;0/20,1/13,2/12,3/20,4/15,5/10,6/12,7/11,8/16,9/10,10/14,11/16;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
59.81;0;0;6;12;0/36.59,1/59.81,2/59.81,3/48.25,4/58.96,5/53.96;0/59.81,1/57.38,2/59.81,3/59.81,4/59.81,5/59.81,6/59.81,7/59.81,8/59.81,9/59.81,10/59.81,11/59.81;0/59.81,1/59.81,2/59.81,3/59.81,4/59.81,5/59.81;0/59.81,1/59.81,2/59.81,3/59.81,4/59.81,5/59.81,6/59.81,7/59.81,8/59.81,9/59.81,10/59.81,11/59.81;0/22,1/22,2/21,3/23,4/21,5/21;0/16,1/9,2/8,3/15,4/10,5/4,6/8,7/7,8/13,9/7,10/12,11/12;0/26,1/25,2/26,3/24,4/23,5/24;0/20,1/12,2/12,3/20,4/15,5/10,6/12,7/11,8/16,9/10,10/14,11/16;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/3,1/0,2/0,3/2,4/1,5/1;0/0,1/1,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
119.89;1;1;6;12;0/57,1/90.47,2/98.16,3/90.41,4/90.41,5/80.86;0/101.68,1/58.41,2/75.06,3/105.1,4/87.76,5/105.07,6/70.79,7/119.89,8/110.6,9/80.77,10/72.94,11/70.16;0/119.89,1/119.89,2/119.89,3/119.89,4/119.89,5/119.89;0/119.89,1/119.89,2/119.89,3/119.89,4/119.89,5/119.89,6/119.89,7/119.89,8/119.89,9/119.89,10/119.89,11/119.89;0/21,1/22,2/22,3/23,4/21,5/21;0/16,1/10,2/12,3/15,4/11,5/7,6/8,7/7,8/13,9/11,10/14,11/15;0/24,1/24,2/24,3/26,4/24,5/24;0/18,1/11,2/13,3/18,4/15,5/14,6/12,7/11,8/15,9/16,10/14,11/23;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/1,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/1;0/7,1/3,2/3,3/3,4/3,5/4;0/2,1/7,2/5,3/2,4/4,5/2,6/6,7/0,8/1,9/4,10/5,11/6
180;6;2;6;12;0/81.39,1/147.83,2/130.15,3/127.2,4/141.16,5/121.83;0/102.94,1/100.56,2/120.73,3/106.2,4/89.52,5/105.66,6/72.19,7/123.81,8/111.09,9/90.76,10/131.29,11/71.14;0/180,1/180,2/180,3/180,4/180,5/180;0/180,1/180,2/180,3/180,4/180,5/180,6/180,7/180,8/180,9/180,10/180,11/180;0/19,1/24,2/20,3/25,4/21,5/21;0/18,1/9,2/10,3/17,4/13,5/9,6/13,7/10,8/16,9/8,10/12,11/15;0/24,1/25,2/24,3/25,4/23,5/22;0/19,1/11,2/13,3/20,4/13,5/13,6/15,7/11,8/19,9/11,10/14,11/21;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/2,1/1,2/0,3/1,4/1,5/1;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/2;0/10,1/4,2/5,3/6,4/4,5/6;0/8,1/8,2/6,3/8,4/10,5/8,6/11,7/6,8/7,9/9,10/5,11/12
239.96;8;6;6;12;0/135.43,1/190.82,2/154.44,3/180.67,4/180.99,5/171.02;0/151.25,1/160.52,2/175.56,3/131.27,4/142.13,5/111.02,6/112.13,7/154.63,8/140.7,9/115.87,10/171.33,11/72.82;0/239.96,1/239.96,2/239.96,3/239.96,4/239.96,5/239.96;0/239.96,1/239.96,2/239.96,3/239.96,4/239.96,5/239.96,6/239.96,7/239.96,8/239.96,9/239.96,10/239.96,11/239.96;0/19,1/23,2/22,3/22,4/21,5/20;0/13,1/9,2/10,3/15,4/10,5/10,6/9,7/8,8/13,9/12,10/12,11/15;0/23,1/25,2/22,3/25,4/24,5/23;0/19,1/11,2/12,3/18,4/13,5/10,6/13,7/10,8/18,9/14,10/15,11/16;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/3,1/1,2/1,3/1,4/1,5/1;0/0,1/0,2/1,3/0,4/0,5/0,6/0,7/1,8/0,9/1,10/1,11/2;0/11,1/5,2/9,3/6,4/6,5/7;0/9,1/8,2/7,3/11,4/10,5/13,6/13,7/9,8/10,9/13,10/7,11/17
299.72;12;11;6;12;0/151.59,1/250.58,2/210.28,3/229.01,4/227.1,5/212.37;0/211.01,1/206.65,2/176.51,3/187.9,4/201.9,5/150.29,6/171.89,7/155.74,8/164.76,9/151.15,10/231.1,11/122.64;0/299.72,1/299.72,2/299.72,3/299.72,4/299.72,5/299.72;0/299.72,1/299.72,2/299.72,3/299.72,4/299.72,5/299.72,6/299.72,7/299.72,8/299.72,9/299.72,10/299.72,11/299.72;0/22,1/23,2/20,3/24,4/23,5/21;0/13,1/9,2/14,3/15,4/10,5/6,6/9,7/10,8/14,9/12,10/12,11/11;0/24,1/25,2/23,3/25,4/24,5/22;0/19,1/12,2/16,3/17,4/13,5/9,6/13,7/13,8/18,9/14,10/15,11/18;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/4,1/1,2/1,3/2,4/2,5/2;0/0,1/1,2/1,3/1,4/0,5/1,6/0,7/1,8/1,9/1,10/1,11/3;0/15,1/5,2/9,3/8,4/8,5/9;0/9,1/10,2/13,3/12,4/10,5/16,6/13,7/15,8/14,9/15,10/7,11/18
359.96;14;17;6;12;0/211.82,1/298.31,2/240.85,3/271.13,4/271.32,5/261.09;0/236.27,1/208.38,2/211.76,3/221.54,4/236.71,5/151.52,6/174.73,7/182.95,8/165.95,9/211.38,10/278.51,11/139.78;0/359.96,1/359.96,2/359.96,3/359.96,4/359.96,5/359.96;0/359.96,1/359.96,2/359.96,3/359.96,4/359.96,5/359.96,6/359.96,7/359.96,8/359.96,9/359.96,10/359.96,11/359.96;0/20,1/24,2/19,3/22,4/21,5/20;0/13,1/13,2/12,3/19,4/12,5/8,6/12,7/8,8/15,9/12,10/12,11/12;0/24,1/24,2/21,3/25,4/23,5/23;0/15,1/15,2/14,3/21,4/14,5/10,6/16,7/11,8/15,9/14,10/13,11/21;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/4,1/2,2/2,3/2,4/2,5/2;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/2,11/5;0/15,1/7,2/12,3/9,4/9,5/10;0/13,1/16,2/15,3/14,4/13,5/22,6/19,7/18,8/20,9/15,10/9,11/23
419.88;19;21;6;12;0/233.33,1/350.93,2/291.95,3/331.06,4/311.28,5/312.28;0/237.04,1/242.76,2/235.24,3/279.87,4/252.69,5/173.49,6/193.85,7/231.98,8/221.86,9/251.4,10/322.15,11/141.56;0/419.88,1/419.88,2/419.88,3/419.88,4/419.88,5/419.88;0/419.88,1/419.88,2/419.88,3/419.88,4/419.88,5/419.88,6/419.88,7/419.88,8/419.88,9/419.88,10/419.88,11/419.88;0/20,1/22,2/20,3/22,4/22,5/20;0/17,1/11,2/13,3/19,4/10,5/5,6/6,7/8,8/13,9/12,10/11,11/12;0/22,1/24,2/21,3/25,4/22,5/22;0/18,1/13,2/15,3/20,4/13,5/9,6/12,7/9,8/15,9/15,10/13,11/21;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/6,1/2,2/3,3/2,4/3,5/3;0/1,1/1,2/2,3/2,4/1,5/1,6/1,7/2,8/1,9/2,10/2,11/5;0/19,1/7,2/13,3/9,4/11,5/11;0/19,1/18,2/19,3/15,4/17,5/25,6/23,7/20,8/20,9/17,10/10,11/29
480;21;24;6;12;0/292.14,1/391.16,2/341.23,3/361.43,4/371.4,5/351.32;0/281.78,1/302.88,2/272.2,3/321.77,4/312.8,5/230.42,6/253.97,7/253.85,8/281.44,9/311.52,10/382.27,11/142.58;0/480,1/480,2/480,3/480,4/480,5/480;0/480,1/480,2/480,3/480,4/480,5/480,6/480,7/480,8/480,9/480,10/480,11/480;0/18,1/24,2/19,3/20,4/20,5/19;0/11,1/11,2/9,3/17,4/10,5/5,6/6,7/11,8/13,9/12,10/11,11/10;0/22,1/24,2/21,3/23,4/22,5/21;0/17,1/13,2/16,3/22,4/13,5/8,6/12,7/13,8/14,9/15,10/13,11/18;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/6,1/3,2/3,3/3,4/3,5/3;0/1,1/1,2/2,3/2,4/1,5/2,6/1,7/2,8/2,9/2,10/2,11/6;0/19,1/9,2/14,3/12,4/11,5/13;0/20,1/18,2/21,3/16,4/17,5/26,6/23,7/23,8/21,9/17,10/10,11/35
539.84;24;29;6;12;0/332.11,1/445.96,2/401.07,3/421.27,4/411.27,5/411.16;0/341.62,1/362.71,2/308.06,3/381.61,4/367.42,5/231.79,6/313.81,7/313.68,8/312.22,9/356,10/410.66,11/144.04;0/539.84,1/539.84,2/539.84,3/539.84,4/539.84,5/539.84;0/539.84,1/539.84,2/539.84,3/539.84,4/539.84,5/539.84,6/539.84,7/539.84,8/539.84,9/539.84,10/539.84,11/539.84;0/18,1/22,2/19,3/20,4/20,5/19;0/11,1/11,2/9,3/17,4/10,5/5,6/6,7/11,8/8,9/12,10/11,11/11;0/22,1/23,2/21,3/23,4/22,5/21;0/17,1/13,2/13,3/22,4/12,5/9,6/12,7/13,8/14,9/13,10/12,11/15;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/7,1/4,2/3,3/3,4/4,5/3;0/1,1/1,2/3,3/2,4/2,5/2,6/1,7/2,8/2,9/3,10/3,11/7;0/21,1/10,2/14,3/12,4/13,5/13;0/20,1/18,2/24,3/16,4/18,5/32,6/23,7/23,8/23,9/19,10/14,11/41
599.86;28;34;6;12;0/372.51,1/491.39,2/441.86,3/451.8,4/471.29,5/459.44;0/382.7,1/369.43,2/309.06,3/392.53,4/383.15,5/232.68,6/318.62,7/354.05,8/372.25,9/402.2,10/412.64,11/156.78;0/599.86,1/599.86,2/599.86,3/599.86,4/599.86,5/599.86;0/599.86,1/599.86,2/599.86,3/599.86,4/599.86,5/599.86,6/599.86,7/599.86,8/599.86,9/599.86,10/599.86,11/599.86;0/18,1/22,2/20,3/21,4/20,5/21;0/11,1/14,2/14,3/20,4/14,5/7,6/7,7/12,8/8,9/11,10/15,11/10;0/22,1/24,2/20,3/21,4/22,5/21;0/15,1/15,2/16,3/20,4/15,5/9,6/9,7/12,8/14,9/13,10/16,11/14;0/2,1/1,2/1,3/1,4/1,5/1;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,10/1,11/2;0/8,1/4,2/4,3/4,4/4,5/4;0/2,1/2,2/3,3/3,4/2,5/2,6/2,7/3,8/2,9/3,10/3,11/7;0/23,1/11,2/16,3/15,4/13,5/15;0/22,1/24,2/30,3/21,4/22,5/38,6/29,7/25,8/23,9/20,10/20,11/45
