#TimeStamp;Runtime;Requests
0.88;0.17;60
1.88;0.02;7
2.88;0.01;5
3.88;0.01;5
4.93;0.01;7
5.97;0;5
6.98;0.01;4
8.03;0;2
9.03;0;3
10.03;0;2
11.06;0;2
12.23;0;3
13.32;0;3
14.32;0;4
15.32;0;4
16.35;0;4
17.39;0;6
18.4;0;4
19.41;0.01;7
20.45;0;3
21.49;0;3
22.52;0;5
23.55;0;9
24.55;0.01;6
25.55;0;4
26.55;0;3
27.55;0;3
28.59;0.01;4
29.62;0;2
30.63;0;3
31.67;0.02;12
32.7;0.03;5
33.72;0;3
34.81;0;3
35.83;0;6
36.86;0;5
37.9;0;3
38.95;0;5
39.95;0;2
40.99;0;2
42.19;0;1
43.2;0;3
44.22;0;3
45.25;0;1
46.25;0;2
47.25;0.01;2
48.29;0;1
49.77;0;1
51.01;0;1
52.05;0;1
53.07;0;1
54.7;0;1
55.72;0;3
56.77;0;2
57.79;0;1
58.8;0;2
59.8;0;3
60.81;0;2
61.85;0;2
62.86;0;1
63.89;0;3
64.89;0;1
65.91;0;2
66.92;0;2
69.43;0;1
73.55;0.02;2
74.56;0.02;2
75.6;0;1
76.63;0;2
82.5;0;1
83.56;0.01;1
89.93;0;1
90.94;0;1
92.75;0;1
93.75;0;1
94.79;0;2
96.73;0;1
98.78;0;1
104.73;0;1
105.78;0;1
107.16;0;1
108.17;0;1
109.2;0;2
110.21;0;2
115.08;0;1
116.12;0;1
118.58;0;1
121.41;0;1
122.66;0;1
125.53;0;1
126.54;0;1
127.56;0;1
128.59;0;1
129.59;0;1
130.62;0;3
131.66;0;2
132.7;0;3
133.72;0;4
134.75;0;2
135.79;0;4
136.79;0;3
137.84;0;3
138.86;0;4
139.88;0;2
140.93;0;1
141.93;0;2
145.43;0;1
146.52;0;2
147.74;0;1
150.5;0;1
153.8;0;1
154.93;0.01;5
156;0.01;1
158.23;0;1
159.31;0;1
160.32;0;2
161.38;0;1
162.4;0.01;2
163.41;0;2
166.6;0;1
167.62;0.01;2
168.65;0;1
169.68;0.01;3
172.03;0;1
173.03;0;2
174.07;0;1
175.79;0;1
177.5;0;1
178.5;0;1
179.51;0;1
180.54;0;3
181.56;0;1
182.59;0;1
183.6;0;1
184.63;0;2
185.63;0.01;3
186.65;0;1
187.69;0.01;3
188.7;0;1
189.73;0;2
193.08;0;1
194.14;0;1
195.15;0;2
196.39;0;1
197.4;0;3
198.42;0;3
199.45;0;1
200.48;0;3
203.51;0;1
204.55;0;1
205.57;0;1
208.84;0.01;1
209.85;0;1
210.88;0;1
211.88;0;2
212.89;0;2
213.93;0;1
214.94;0;2
215.94;0;2
216.97;0;1
217.98;0;2
219.01;0;2
220.02;0;3
221.02;0;2
222.89;0;1
224.32;0;1
225.57;0;1
226.58;0;1
227.59;0;1
231.75;0;1
233.83;0;1
234.94;0;2
236.21;0;1
237.21;0;2
238.25;0.01;1
239.26;0;1
240.26;0;2
241.36;0.01;3
