#TimeStamp;Bot;Pod;OutputStation
41.92;4;482;4
42.12;24;361;9
43.66;10;844;8
52.09;4;482;4
53.68;10;844;8
55.93;13;854;11
57.57;39;35;2
68.92;9;696;11
71.39;23;665;9
74.33;36;1012;10
78.93;9;696;11
80.18;40;628;1
80.53;27;874;0
81.51;23;665;9
82.44;17;471;3
89.07;0;583;10
91.53;23;665;9
92.22;17;471;3
93.53;26;935;8
96.91;16;150;6
98.83;32;536;5
99.16;0;583;10
99.29;30;928;0
101.58;23;665;9
102.41;34;174;3
103.62;26;935;8
106.68;6;1092;11
108.88;32;536;5
109.16;0;583;10
111.84;23;665;9
113.05;28;708;2
113.63;26;935;8
115.83;41;766;6
118.76;22;931;5
119.18;0;583;10
121.85;23;665;9
123.64;26;935;8
124.59;29;820;7
127.68;21;605;0
128.8;22;931;5
129.23;14;324;10
131.81;23;665;9
133.68;26;935;8
134.48;5;891;6
137.65;21;605;0
138.6;43;668;4
138.8;22;931;5
139.26;14;324;10
140.52;2;568;7
141.89;23;665;9
143.69;26;935;8
144.53;5;891;6
146.74;8;298;1
148.57;43;668;4
149.09;14;324;10
150.45;2;568;7
151.87;23;665;9
152.59;37;611;5
153.59;26;935;8
154.54;5;891;6
156.74;8;298;1
158.23;43;668;4
159.07;14;324;10
160.48;2;568;7
162.69;37;611;5
164.55;5;891;6
166.78;8;298;1
168.66;43;668;4
172.79;37;611;5
174.22;5;891;6
176.84;8;298;1
178.84;43;668;4
182.79;37;611;5
184.46;5;891;6
186.82;8;298;1
188.87;43;668;4
192.75;37;611;5
194.51;5;891;6
196.9;8;298;1
198.89;43;668;4
202.82;37;611;5
204.59;5;891;6
205.1;13;988;11
207.34;24;291;9
208.83;43;668;4
210.15;39;233;2
212.79;37;611;5
214.61;5;891;6
215.32;13;988;11
218.91;11;1080;4
220.36;39;233;2
220.82;10;1130;8
222.88;37;611;5
225.49;13;988;11
230.22;28;156;2
230.84;10;1130;8
232.68;30;928;0
232.86;37;611;5
234.3;36;854;10
235.42;9;867;11
240.49;4;887;4
240.63;17;628;3
240.72;26;820;8
243.77;40;966;1
244.3;36;854;10
245.53;9;867;11
250.65;17;628;3
250.69;26;820;8
251.66;16;1017;6
253.72;40;966;1
255.61;9;867;11
260.69;34;932;3
260.77;26;820;8
261.92;16;1017;6
262.38;32;361;5
263.77;40;966;1
265.66;6;1129;11
268.75;27;397;0
270.85;26;820;8
271.93;16;1017;6
272.6;32;361;5
273.8;40;966;1
275.71;6;1129;11
278.78;27;397;0
280.81;26;820;8
282.02;16;1017;6
283.81;40;966;1
285.73;6;1129;11
288.81;27;397;0
292.04;16;1017;6
292.08;0;105;10
293.85;40;966;1
295.76;6;1129;11
295.81;24;13;9
298.83;27;397;0
301.91;16;1017;6
302.08;0;105;10
302.5;29;150;7
305.84;24;13;9
305.84;6;1129;11
308.87;27;397;0
312.13;0;105;10
312.54;29;150;7
313.28;22;1092;5
315.87;6;1129;11
317.52;4;568;4
317.87;23;583;9
318.54;27;397;0
321.96;0;105;10
322.61;29;150;7
323.36;22;1092;5
325.92;6;1129;11
328.06;23;583;9
328.79;27;397;0
332.19;0;105;10
332.58;29;150;7
333.19;22;1092;5
336.3;6;1129;11
337.52;41;370;6
338.08;23;583;9
342.13;0;105;10
342.4;29;150;7
342.83;21;255;0
343.41;22;1092;5
345.28;10;307;8
345.53;28;151;2
346.3;6;1129;11
347.56;41;370;6
348.16;23;583;9
352.21;0;105;10
352.69;2;353;7
352.82;21;255;0
353.41;22;1092;5
